2013/01/29,10:55,50W
2013/01/29,11:00,96W
2013/01/29,11:05,66W
2013/01/29,11:10,71W
2013/01/29,11:15,77W
2013/01/29,11:20,86W
2013/01/29,11:25,7W
2013/01/29,11:30,82W
2013/01/29,11:35,16W
2013/01/29,11:40,87W
2013/01/29,11:45,44W
2013/01/29,11:50,93W
2013/01/29,11:55,48W
2013/01/29,12:00,16W
2013/01/29,12:05,2W
2013/01/29,12:10,39W
2013/01/29,12:15,11W
2013/01/29,12:20,6W
2013/01/29,12:25,66W
2013/01/29,12:30,74W
2013/01/29,12:35,19W
2013/01/29,12:40,2W
2013/01/29,12:45,91W
2013/01/29,12:50,14W
2013/01/29,12:55,10W
2013/01/29,13:00,71W
2013/01/29,13:05,47W
2013/01/29,13:10,80W
2013/01/29,13:15,84W
2013/01/29,13:20,70W
2013/01/29,13:25,52W
2013/01/29,13:30,13W
2013/01/29,13:35,15W
2013/01/29,13:40,27W
2013/01/29,13:45,98W
2013/01/29,13:50,50W
2013/01/29,13:55,91W
2013/01/29,14:00,17W
2013/01/29,14:05,50W
2013/01/29,14:10,60W
2013/01/29,14:15,59W
2013/01/29,14:20,56W
2013/01/29,14:25,10W
2013/01/29,14:30,29W
2013/01/29,14:35,50W
2013/01/29,14:40,0W
2013/01/29,14:45,90W
2013/01/29,14:50,73W
2013/01/29,14:55,19W
2013/01/29,15:00,15W
2013/01/29,15:05,3W
2013/01/29,15:10,12W
2013/01/29,15:15,61W
2013/01/29,15:20,64W
2013/01/29,15:25,18W
2013/01/29,15:30,4W
2013/01/29,15:35,99W
2013/01/29,15:40,23W
2013/01/29,15:45,38W
2013/01/29,15:50,43W
2013/01/29,15:55,65W
2013/01/29,16:00,65W
2013/01/29,16:05,15W
2013/01/29,16:10,0W
2013/01/29,16:15,19W
2013/01/29,16:20,40W
2013/01/29,16:25,63W
2013/01/29,16:30,11W
2013/01/29,16:35,23W
2013/01/29,16:40,23W
2013/01/29,16:45,39W
2013/01/29,16:50,60W
2013/01/29,16:55,34W
2013/01/29,17:00,88W
2013/01/29,17:05,81W
2013/01/29,17:10,52W
2013/01/29,17:15,60W
2013/01/29,17:20,24W
2013/01/29,17:25,6W
2013/01/29,17:30,19W
2013/01/29,17:35,45W
2013/01/29,17:40,77W
2013/01/29,17:45,63W
2013/01/29,17:50,93W
2013/01/29,17:55,55W
2013/01/29,18:00,99W
2013/01/29,18:05,74W
2013/01/29,18:10,0W
2013/01/29,18:15,35W
2013/01/29,18:20,36W
2013/01/29,18:25,55W
2013/01/29,18:30,91W
2013/01/29,18:35,76W
2013/01/29,18:40,26W
2013/01/29,18:45,40W
2013/01/29,18:50,73W
2013/01/29,18:55,63W
2013/01/29,19:00,99W
2013/01/29,19:05,43W
2013/01/29,19:10,58W
2013/01/29,19:15,68W
2013/01/29,19:20,1W
2013/01/29,19:25,10W
2013/01/29,19:30,19W
2013/01/29,19:35,18W
2013/01/29,19:40,96W
2013/01/29,19:45,77W
2013/01/29,19:50,66W
2013/01/29,19:55,64W
2013/01/29,20:00,7W
2013/01/29,20:05,13W
2013/01/29,20:10,40W
2013/01/29,20:15,73W
2013/01/29,20:20,3W
2013/01/29,20:25,20W
2013/01/29,20:30,62W
2013/01/29,20:35,81W
2013/01/29,20:40,56W
2013/01/29,20:45,18W
2013/01/29,20:50,31W
2013/01/29,20:55,77W
2013/01/29,21:00,43W
2013/01/29,21:05,35W
2013/01/29,21:10,32W
2013/01/29,21:15,35W
2013/01/29,21:20,73W
2013/01/29,21:25,43W
2013/01/29,21:30,75W
2013/01/29,21:35,51W
2013/01/29,21:40,33W
2013/01/29,21:45,95W
2013/01/29,21:50,98W
2013/01/29,21:55,40W
2013/01/29,22:00,5W
2013/01/29,22:05,56W
2013/01/29,22:10,60W
2013/01/29,22:15,83W
2013/01/29,22:20,83W
2013/01/29,22:25,46W
2013/01/29,22:30,90W
2013/01/29,22:35,24W
2013/01/29,22:40,31W
2013/01/29,22:45,16W
2013/01/29,22:50,72W
2013/01/29,22:55,62W
2013/01/29,23:00,90W
2013/01/29,23:05,36W
2013/01/29,23:10,7W
2013/01/29,23:15,60W
2013/01/29,23:20,49W
2013/01/29,23:25,39W
2013/01/29,23:30,94W
2013/01/29,23:35,13W
2013/01/29,23:40,51W
2013/01/29,23:45,90W
2013/01/29,23:50,65W
2013/01/29,23:55,16W
2013/01/30,00:00,94W
2013/01/30,00:05,70W
2013/01/30,00:10,62W
2013/01/30,00:15,67W
2013/01/30,00:20,5W
2013/01/30,00:25,74W
2013/01/30,00:30,69W
2013/01/30,00:35,22W
2013/01/30,00:40,92W
2013/01/30,00:45,56W
2013/01/30,00:50,31W
2013/01/30,00:55,77W
2013/01/30,01:00,46W
2013/01/30,01:05,52W
2013/01/30,01:10,54W
2013/01/30,01:15,55W
2013/01/30,01:20,23W
2013/01/30,01:25,77W
2013/01/30,01:30,99W
2013/01/30,01:35,72W
2013/01/30,01:40,53W
2013/01/30,01:45,97W
2013/01/30,01:50,96W
2013/01/30,01:55,34W
2013/01/30,02:00,59W
2013/01/30,02:05,24W
2013/01/30,02:10,14W
2013/01/30,02:15,1W
2013/01/30,02:20,49W
2013/01/30,02:25,52W
2013/01/30,02:30,72W
2013/01/30,02:35,66W
2013/01/30,02:40,49W
2013/01/30,02:45,0W
2013/01/30,02:50,39W
2013/01/30,02:55,30W
2013/01/30,03:00,44W
2013/01/30,03:05,34W
2013/01/30,03:10,49W
2013/01/30,03:15,91W
2013/01/30,03:20,22W
2013/01/30,03:25,3W
2013/01/30,03:30,53W
2013/01/30,03:35,7W
2013/01/30,03:40,12W
2013/01/30,03:45,79W
2013/01/30,03:50,60W
2013/01/30,03:55,80W
2013/01/30,04:00,90W
2013/01/30,04:05,95W
2013/01/30,04:10,70W
2013/01/30,04:15,29W
2013/01/30,04:20,28W
2013/01/30,04:25,84W
2013/01/30,04:30,40W
2013/01/30,04:35,5W
2013/01/30,04:40,35W
2013/01/30,04:45,5W
2013/01/30,04:50,7W
2013/01/30,04:55,7W
2013/01/30,05:00,33W
2013/01/30,05:05,37W
2013/01/30,05:10,27W
2013/01/30,05:15,45W
2013/01/30,05:20,6W
2013/01/30,05:25,58W
2013/01/30,05:30,21W
2013/01/30,05:35,57W
2013/01/30,05:40,98W
2013/01/30,05:45,94W
2013/01/30,05:50,98W
2013/01/30,05:55,13W
2013/01/30,06:00,36W
2013/01/30,06:05,8W
2013/01/30,06:10,48W
2013/01/30,06:15,42W
2013/01/30,06:20,38W
2013/01/30,06:25,35W
2013/01/30,06:30,33W
2013/01/30,06:35,29W
2013/01/30,06:40,10W
2013/01/30,06:45,0W
2013/01/30,06:50,36W
2013/01/30,06:55,31W
2013/01/30,07:00,21W
2013/01/30,07:05,77W
2013/01/30,07:10,52W
2013/01/30,07:15,32W
2013/01/30,07:20,63W
2013/01/30,07:25,15W
2013/01/30,07:30,75W
2013/01/30,07:35,59W
2013/01/30,07:40,86W
2013/01/30,07:45,28W
2013/01/30,07:50,22W
2013/01/30,07:55,77W
2013/01/30,08:00,22W
2013/01/30,08:05,94W
2013/01/30,08:10,8W
2013/01/30,08:15,63W
2013/01/30,08:20,94W
2013/01/30,08:25,9W
2013/01/30,08:30,78W
2013/01/30,08:35,69W
2013/01/30,08:40,92W
2013/01/30,08:45,48W
2013/01/30,08:50,67W
2013/01/30,08:55,61W
2013/01/30,09:00,51W
2013/01/30,09:05,84W
2013/01/30,09:10,60W
2013/01/30,09:15,46W
2013/01/30,09:20,14W
2013/01/30,09:25,8W
2013/01/30,09:30,89W
2013/01/30,09:35,63W
2013/01/30,09:40,58W
2013/01/30,09:45,88W
2013/01/30,09:50,76W
2013/01/30,09:55,43W
2013/01/30,10:00,80W
2013/01/30,10:05,45W
2013/01/30,10:10,4W
2013/01/30,10:15,34W
2013/01/30,10:20,33W
2013/01/30,10:25,19W
2013/01/30,10:30,35W
2013/01/30,10:35,78W
2013/01/30,10:40,3W
2013/01/30,10:45,47W
2013/01/30,10:50,88W
2013/01/30,10:55,81W
2013/01/30,11:00,44W
2013/01/30,11:05,97W
2013/01/30,11:10,71W
2013/01/30,11:15,92W
2013/01/30,11:20,52W
2013/01/30,11:25,30W
2013/01/30,11:30,51W
2013/01/30,11:35,37W
2013/01/30,11:40,40W
2013/01/30,11:45,21W
2013/01/30,11:50,95W
2013/01/30,11:55,77W
2013/01/30,12:00,90W
2013/01/30,12:05,15W
2013/01/30,12:10,26W
2013/01/30,12:15,32W
2013/01/30,12:20,51W
2013/01/30,12:25,81W
2013/01/30,12:30,28W
2013/01/30,12:35,91W
2013/01/30,12:40,63W
2013/01/30,12:45,84W
2013/01/30,12:50,89W
2013/01/30,12:55,56W
2013/01/30,13:00,81W
2013/01/30,13:05,5W
2013/01/30,13:10,32W
2013/01/30,13:15,29W
2013/01/30,13:20,78W
2013/01/30,13:25,26W
2013/01/30,13:30,70W
2013/01/30,13:35,83W
2013/01/30,13:40,74W
2013/01/30,13:45,40W
2013/01/30,13:50,11W
2013/01/30,13:55,73W
2013/01/30,14:00,94W
2013/01/30,14:05,30W
2013/01/30,14:10,82W
2013/01/30,14:15,62W
2013/01/30,14:20,44W
2013/01/30,14:25,52W
2013/01/30,14:30,8W
2013/01/30,14:35,4W
2013/01/30,14:40,6W
2013/01/30,14:45,30W
2013/01/30,14:50,46W
2013/01/30,14:55,71W
2013/01/30,15:00,13W
2013/01/30,15:05,72W
2013/01/30,15:10,48W
2013/01/30,15:15,90W
2013/01/30,15:20,10W
2013/01/30,15:25,19W
2013/01/30,15:30,10W
2013/01/30,15:35,81W
2013/01/30,15:40,50W
2013/01/30,15:45,61W
2013/01/30,15:50,66W
2013/01/30,15:55,36W
2013/01/30,16:00,36W
2013/01/30,16:05,94W
2013/01/30,16:10,61W
2013/01/30,16:15,4W
2013/01/30,16:20,61W
2013/01/30,16:25,52W
2013/01/30,16:30,8W
2013/01/30,16:35,44W
2013/01/30,16:40,92W
2013/01/30,16:45,12W
2013/01/30,16:50,47W
2013/01/30,16:55,96W
2013/01/30,17:00,92W
2013/01/30,17:05,11W
2013/01/30,17:10,60W
2013/01/30,17:15,81W
2013/01/30,17:20,29W
2013/01/30,17:25,93W
2013/01/30,17:30,89W
2013/01/30,17:35,56W
2013/01/30,17:40,71W
2013/01/30,17:45,61W
2013/01/30,17:50,67W
2013/01/30,17:55,42W
2013/01/30,18:00,39W
2013/01/30,18:05,86W
2013/01/30,18:10,92W
2013/01/30,18:15,48W
2013/01/30,18:20,98W
2013/01/30,18:25,28W
2013/01/30,18:30,77W
2013/01/30,18:35,89W
2013/01/30,18:40,7W
2013/01/30,18:45,96W
2013/01/30,18:50,49W
2013/01/30,18:55,37W
2013/01/30,19:00,67W
2013/01/30,19:05,15W
2013/01/30,19:10,18W
2013/01/30,19:15,89W
2013/01/30,19:20,76W
2013/01/30,19:25,42W
2013/01/30,19:30,86W
2013/01/30,19:35,70W
2013/01/30,19:40,39W
2013/01/30,19:45,59W
2013/01/30,19:50,11W
2013/01/30,19:55,66W
2013/01/30,20:00,1W
2013/01/30,20:05,91W
2013/01/30,20:10,59W
2013/01/30,20:15,42W
2013/01/30,20:20,54W
2013/01/30,20:25,88W
2013/01/30,20:30,90W
2013/01/30,20:35,29W
2013/01/30,20:40,88W
2013/01/30,20:45,6W
2013/01/30,20:50,66W
2013/01/30,20:55,10W
2013/01/30,21:00,2W
2013/01/30,21:05,95W
2013/01/30,21:10,81W
2013/01/30,21:15,43W
2013/01/30,21:20,45W
2013/01/30,21:25,11W
2013/01/30,21:30,91W
2013/01/30,21:35,58W
2013/01/30,21:40,44W
2013/01/30,21:45,90W
2013/01/30,21:50,83W
2013/01/30,21:55,61W
2013/01/30,22:00,92W
2013/01/30,22:05,81W
2013/01/30,22:10,31W
2013/01/30,22:15,60W
2013/01/30,22:20,50W
2013/01/30,22:25,37W
2013/01/30,22:30,60W
2013/01/30,22:35,18W
2013/01/30,22:40,97W
2013/01/30,22:45,76W
2013/01/30,22:50,65W
2013/01/30,22:55,38W
2013/01/30,23:00,10W
2013/01/30,23:05,96W
2013/01/30,23:10,77W
2013/01/30,23:15,17W
2013/01/30,23:20,35W
2013/01/30,23:25,74W
2013/01/30,23:30,4W
2013/01/30,23:35,87W
2013/01/30,23:40,24W
2013/01/30,23:45,64W
2013/01/30,23:50,93W
2013/01/30,23:55,58W
2013/02/01,00:00,96W
2013/02/01,00:05,32W
2013/02/01,00:10,70W
2013/02/01,00:15,26W
2013/02/01,00:20,51W
2013/02/01,00:25,49W
2013/02/01,00:30,89W
2013/02/01,00:35,78W
2013/02/01,00:40,18W
2013/02/01,00:45,63W
2013/02/01,00:50,47W
2013/02/01,00:55,20W
2013/02/01,01:00,45W
2013/02/01,01:05,71W
2013/02/01,01:10,65W
2013/02/01,01:15,33W
2013/02/01,01:20,69W
2013/02/01,01:25,1W
2013/02/01,01:30,74W
2013/02/01,01:35,8W
2013/02/01,01:40,94W
2013/02/01,01:45,43W
2013/02/01,01:50,8W
2013/02/01,01:55,13W
2013/02/01,02:00,59W
2013/02/01,02:05,55W
2013/02/01,02:10,10W
2013/02/01,02:15,42W
2013/02/01,02:20,52W
2013/02/01,02:25,72W
2013/02/01,02:30,71W
2013/02/01,02:35,74W
2013/02/01,02:40,90W
2013/02/01,02:45,21W
2013/02/01,02:50,78W
2013/02/01,02:55,34W
2013/02/01,03:00,57W
2013/02/01,03:05,60W
2013/02/01,03:10,5W
2013/02/01,03:15,50W
2013/02/01,03:20,0W
2013/02/01,03:25,11W
2013/02/01,03:30,29W
2013/02/01,03:35,64W
2013/02/01,03:40,59W
2013/02/01,03:45,90W
2013/02/01,03:50,88W
2013/02/01,03:55,96W
2013/02/01,04:00,61W
2013/02/01,04:05,17W
2013/02/01,04:10,74W
2013/02/01,04:15,80W
2013/02/01,04:20,62W
2013/02/01,04:25,75W
2013/02/01,04:30,94W
2013/02/01,04:35,90W
2013/02/01,04:40,19W
2013/02/01,04:45,12W
2013/02/01,04:50,49W
2013/02/01,04:55,80W
2013/02/01,05:00,98W
2013/02/01,05:05,79W
2013/02/01,05:10,21W
2013/02/01,05:15,12W
2013/02/01,05:20,93W
2013/02/01,05:25,69W
2013/02/01,05:30,31W
2013/02/01,05:35,14W
2013/02/01,05:40,85W
2013/02/01,05:45,75W
2013/02/01,05:50,51W
2013/02/01,05:55,51W
2013/02/01,06:00,65W
2013/02/01,06:05,90W
2013/02/01,06:10,98W
2013/02/01,06:15,81W
2013/02/01,06:20,49W
2013/02/01,06:25,66W
2013/02/01,06:30,42W
2013/02/01,06:35,73W
2013/02/01,06:40,41W
2013/02/01,06:45,56W
2013/02/01,06:50,94W
2013/02/01,06:55,53W
2013/02/01,07:00,63W
2013/02/01,07:05,9W
2013/02/01,07:10,56W
2013/02/01,07:15,50W
2013/02/01,07:20,97W
2013/02/01,07:25,45W
2013/02/01,07:30,8W
2013/02/01,07:35,89W
2013/02/01,07:40,4W
2013/02/01,07:45,61W
2013/02/01,07:50,20W
2013/02/01,07:55,86W
2013/02/01,08:00,91W
2013/02/01,08:05,33W
2013/02/01,08:10,90W
2013/02/01,08:15,93W
2013/02/01,08:20,52W
2013/02/01,08:25,97W
2013/02/01,08:30,83W
2013/02/01,08:35,51W
2013/02/01,08:40,0W
2013/02/01,08:45,47W
2013/02/01,08:50,16W
2013/02/01,08:55,46W
2013/02/01,09:00,54W
2013/02/01,09:05,87W
2013/02/01,09:10,46W
2013/02/01,09:15,14W
2013/02/01,09:20,25W
2013/02/01,09:25,55W
2013/02/01,09:30,81W
2013/02/01,09:35,27W
2013/02/01,09:40,85W
2013/02/01,09:45,69W
2013/02/01,09:50,26W
2013/02/01,09:55,26W
2013/02/01,10:00,36W
2013/02/01,10:05,23W
2013/02/01,10:10,59W
2013/02/01,10:15,64W
2013/02/01,10:20,17W
2013/02/01,10:25,26W
2013/02/01,10:30,23W
2013/02/01,10:35,90W
2013/02/01,10:40,50W
2013/02/01,10:45,63W
2013/02/01,10:50,66W
2013/02/01,10:55,24W
2013/02/01,11:00,90W
2013/02/01,11:05,0W
2013/02/01,11:10,60W
2013/02/01,11:15,22W
2013/02/01,11:20,59W
2013/02/01,11:25,19W
2013/02/01,11:30,77W
2013/02/01,11:35,4W
2013/02/01,11:40,42W
2013/02/01,11:45,8W
2013/02/01,11:50,26W
2013/02/01,11:55,9W
2013/02/01,12:00,74W
2013/02/01,12:05,69W
2013/02/01,12:10,87W
2013/02/01,12:15,4W
2013/02/01,12:20,67W
2013/02/01,12:25,36W
2013/02/01,12:30,84W
2013/02/01,12:35,23W
2013/02/01,12:40,91W
2013/02/01,12:45,9W
2013/02/01,12:50,55W
2013/02/01,12:55,66W
2013/02/01,13:00,15W
2013/02/01,13:05,85W
2013/02/01,13:10,68W
2013/02/01,13:15,35W
2013/02/01,13:20,40W
2013/02/01,13:25,15W
2013/02/01,13:30,31W
2013/02/01,13:35,43W
2013/02/01,13:40,30W
2013/02/01,13:45,99W
2013/02/01,13:50,83W
2013/02/01,13:55,10W
2013/02/01,14:00,25W
2013/02/01,14:05,53W
2013/02/01,14:10,84W
2013/02/01,14:15,55W
2013/02/01,14:20,66W
2013/02/01,14:25,19W
2013/02/01,14:30,32W
2013/02/01,14:35,88W
2013/02/01,14:40,6W
2013/02/01,14:45,75W
2013/02/01,14:50,76W
2013/02/01,14:55,49W
2013/02/01,15:00,46W
2013/02/01,15:05,88W
2013/02/01,15:10,46W
2013/02/01,15:15,12W
2013/02/01,15:20,92W
2013/02/01,15:25,48W
2013/02/01,15:30,70W
2013/02/01,15:35,38W
2013/02/01,15:40,50W
2013/02/01,15:45,52W
2013/02/01,15:50,13W
2013/02/01,15:55,69W
2013/02/01,16:00,79W
2013/02/01,16:05,4W
2013/02/01,16:10,34W
2013/02/01,16:15,53W
2013/02/01,16:20,8W
2013/02/01,16:25,5W
2013/02/01,16:30,8W
2013/02/01,16:35,52W
2013/02/01,16:40,54W
2013/02/01,16:45,93W
2013/02/01,16:50,42W
2013/02/01,16:55,58W
2013/02/01,17:00,14W
2013/02/01,17:05,46W
2013/02/01,17:10,21W
2013/02/01,17:15,82W
2013/02/01,17:20,54W
2013/02/01,17:25,28W
2013/02/01,17:30,77W
2013/02/01,17:35,29W
2013/02/01,17:40,33W
2013/02/01,17:45,25W
2013/02/01,17:50,31W
2013/02/01,17:55,9W
2013/02/01,18:00,10W
2013/02/01,18:05,75W
2013/02/01,18:10,35W
2013/02/01,18:15,53W
2013/02/01,18:20,7W
2013/02/01,18:25,85W
2013/02/01,18:30,39W
2013/02/01,18:35,36W
2013/02/01,18:40,73W
2013/02/01,18:45,94W
2013/02/01,18:50,42W
2013/02/01,18:55,63W
2013/02/01,19:00,81W
2013/02/01,19:05,23W
2013/02/01,19:10,35W
2013/02/01,19:15,69W
2013/02/01,19:20,97W
2013/02/01,19:25,56W
2013/02/01,19:30,98W
2013/02/01,19:35,50W
2013/02/01,19:40,57W
2013/02/01,19:45,31W
2013/02/01,19:50,65W
2013/02/01,19:55,84W
2013/02/01,20:00,86W
2013/02/01,20:05,48W
2013/02/01,20:10,57W
2013/02/01,20:15,10W
2013/02/01,20:20,25W
2013/02/01,20:25,73W
2013/02/01,20:30,8W
2013/02/01,20:35,26W
2013/02/01,20:40,33W
2013/02/01,20:45,10W
2013/02/01,20:50,47W
2013/02/01,20:55,3W
2013/02/01,21:00,10W
2013/02/01,21:05,10W
2013/02/01,21:10,29W
2013/02/01,21:15,32W
2013/02/01,21:20,97W
2013/02/01,21:25,22W
2013/02/01,21:30,99W
2013/02/01,21:35,25W
2013/02/01,21:40,12W
2013/02/01,21:45,70W
2013/02/01,21:50,27W
2013/02/01,21:55,36W
2013/02/01,22:00,72W
2013/02/01,22:05,1W
2013/02/01,22:10,88W
2013/02/01,22:15,63W
2013/02/01,22:20,4W
2013/02/01,22:25,72W
2013/02/01,22:30,56W
2013/02/01,22:35,8W
2013/02/01,22:40,2W
2013/02/01,22:45,4W
2013/02/01,22:50,40W
2013/02/01,22:55,33W
2013/02/01,23:00,81W
2013/02/01,23:05,71W
2013/02/01,23:10,53W
2013/02/01,23:15,71W
2013/02/01,23:20,5W
2013/02/01,23:25,58W
2013/02/01,23:30,96W
2013/02/01,23:35,72W
2013/02/01,23:40,6W
2013/02/01,23:45,93W
2013/02/01,23:50,45W
2013/02/01,23:55,54W
2013/02/02,00:00,3W
2013/02/02,00:05,67W
2013/02/02,00:10,25W
2013/02/02,00:15,70W
2013/02/02,00:20,30W
2013/02/02,00:25,40W
2013/02/02,00:30,98W
2013/02/02,00:35,16W
2013/02/02,00:40,70W
2013/02/02,00:45,68W
2013/02/02,00:50,28W
2013/02/02,00:55,20W
2013/02/02,01:00,90W
2013/02/02,01:05,63W
2013/02/02,01:10,81W
2013/02/02,01:15,64W
2013/02/02,01:20,74W
2013/02/02,01:25,28W
2013/02/02,01:30,2W
2013/02/02,01:35,6W
2013/02/02,01:40,50W
2013/02/02,01:45,83W
2013/02/02,01:50,66W
2013/02/02,01:55,25W
2013/02/02,02:00,53W
2013/02/02,02:05,46W
2013/02/02,02:10,5W
2013/02/02,02:15,83W
2013/02/02,02:20,43W
2013/02/02,02:25,91W
2013/02/02,02:30,49W
2013/02/02,02:35,16W
2013/02/02,02:40,94W
2013/02/02,02:45,49W
2013/02/02,02:50,9W
2013/02/02,02:55,75W
2013/02/02,03:00,95W
2013/02/02,03:05,66W
2013/02/02,03:10,26W
2013/02/02,03:15,75W
2013/02/02,03:20,83W
2013/02/02,03:25,70W
2013/02/02,03:30,30W
2013/02/02,03:35,34W
2013/02/02,03:40,24W
2013/02/02,03:45,34W
2013/02/02,03:50,77W
2013/02/02,03:55,10W
2013/02/02,04:00,35W
2013/02/02,04:05,94W
2013/02/02,04:10,16W
2013/02/02,04:15,92W
2013/02/02,04:20,55W
2013/02/02,04:25,8W
2013/02/02,04:30,98W
2013/02/02,04:35,47W
2013/02/02,04:40,11W
2013/02/02,04:45,75W
2013/02/02,04:50,34W
2013/02/02,04:55,73W
2013/02/02,05:00,82W
2013/02/02,05:05,8W
2013/02/02,05:10,30W
2013/02/02,05:15,36W
2013/02/02,05:20,56W
2013/02/02,05:25,9W
2013/02/02,05:30,46W
2013/02/02,05:35,8W
2013/02/02,05:40,42W
2013/02/02,05:45,40W
2013/02/02,05:50,44W
2013/02/02,05:55,5W
2013/02/02,06:00,95W
2013/02/02,06:05,7W
2013/02/02,06:10,87W
2013/02/02,06:15,69W
2013/02/02,06:20,90W
2013/02/02,06:25,90W
2013/02/02,06:30,92W
2013/02/02,06:35,44W
2013/02/02,06:40,75W
2013/02/02,06:45,64W
2013/02/02,06:50,9W
2013/02/02,06:55,12W
2013/02/02,07:00,29W
2013/02/02,07:05,12W
2013/02/02,07:10,7W
2013/02/02,07:15,68W
2013/02/02,07:20,2W
2013/02/02,07:25,48W
2013/02/02,07:30,59W
2013/02/02,07:35,33W
2013/02/02,07:40,35W
2013/02/02,07:45,8W
2013/02/02,07:50,44W
2013/02/02,07:55,45W
2013/02/02,08:00,52W
2013/02/02,08:05,6W
2013/02/02,08:10,88W
2013/02/02,08:15,44W
2013/02/02,08:20,36W
2013/02/02,08:25,46W
2013/02/02,08:30,63W
2013/02/02,08:35,28W
2013/02/02,08:40,98W
2013/02/02,08:45,22W
2013/02/02,08:50,51W
2013/02/02,08:55,56W
2013/02/02,09:00,78W
2013/02/02,09:05,67W
2013/02/02,09:10,26W
2013/02/02,09:15,9W
2013/02/02,09:20,43W
2013/02/02,09:25,94W
2013/02/02,09:30,26W
2013/02/02,09:35,18W
2013/02/02,09:40,63W
2013/02/02,09:45,85W
2013/02/02,09:50,95W
2013/02/02,09:55,74W
2013/02/02,10:00,74W
2013/02/02,10:05,22W
2013/02/02,10:10,49W
2013/02/02,10:15,92W
2013/02/02,10:20,61W
2013/02/02,10:25,3W
2013/02/02,10:30,43W
2013/02/02,10:35,35W
2013/02/02,10:40,94W
2013/02/02,10:45,17W
2013/02/02,10:50,19W
2013/02/02,10:55,36W
2013/02/02,11:00,44W
2013/02/02,11:05,80W
2013/02/02,11:10,5W
2013/02/02,11:15,22W
2013/02/02,11:20,80W
2013/02/02,11:25,39W
2013/02/02,11:30,28W
2013/02/02,11:35,48W
2013/02/02,11:40,87W
2013/02/02,11:45,49W
2013/02/02,11:50,14W
2013/02/02,11:55,77W
2013/02/02,12:00,84W
2013/02/02,12:05,15W
2013/02/02,12:10,53W
2013/02/02,12:15,61W
2013/02/02,12:20,98W
2013/02/02,12:25,96W
2013/02/02,12:30,2W
2013/02/02,12:35,64W
2013/02/02,12:40,11W
2013/02/02,12:45,24W
2013/02/02,12:50,79W
2013/02/02,12:55,38W
2013/02/02,13:00,69W
2013/02/02,13:05,57W
2013/02/02,13:10,2W
2013/02/02,13:15,58W
2013/02/02,13:20,2W
2013/02/02,13:25,25W
2013/02/02,13:30,44W
2013/02/02,13:35,31W
2013/02/02,13:40,83W
2013/02/02,13:45,13W
2013/02/02,13:50,20W
2013/02/02,13:55,61W
2013/02/02,14:00,73W
2013/02/02,14:05,42W
2013/02/02,14:10,8W
2013/02/02,14:15,96W
2013/02/02,14:20,7W
2013/02/02,14:25,91W
2013/02/02,14:30,98W
2013/02/02,14:35,25W
2013/02/02,14:40,96W
2013/02/02,14:45,23W
2013/02/02,14:50,64W
2013/02/02,14:55,70W
2013/02/02,15:00,38W
2013/02/02,15:05,25W
2013/02/02,15:10,14W
2013/02/02,15:15,95W
2013/02/02,15:20,21W
2013/02/02,15:25,6W
2013/02/02,15:30,98W
2013/02/02,15:35,14W
2013/02/02,15:40,86W
2013/02/02,15:45,82W
2013/02/02,15:50,74W
2013/02/02,15:55,55W
2013/02/02,16:00,20W
2013/02/02,16:05,43W
2013/02/02,16:10,74W
2013/02/02,16:15,59W
2013/02/02,16:20,64W
2013/02/02,16:25,11W
2013/02/02,16:30,29W
2013/02/02,16:35,87W
2013/02/02,16:40,93W
2013/02/02,16:45,80W
2013/02/02,16:50,18W
2013/02/02,16:55,74W
2013/02/02,17:00,14W
2013/02/02,17:05,47W
2013/02/02,17:10,48W
2013/02/02,17:15,19W
2013/02/02,17:20,25W
2013/02/02,17:25,99W
2013/02/02,17:30,50W
2013/02/02,17:35,52W
2013/02/02,17:40,90W
2013/02/02,17:45,16W
2013/02/02,17:50,74W
2013/02/02,17:55,65W
2013/02/02,18:00,28W
2013/02/02,18:05,5W
2013/02/02,18:10,56W
2013/02/02,18:15,41W
2013/02/02,18:20,45W
2013/02/02,18:25,74W
2013/02/02,18:30,19W
2013/02/02,18:35,28W
2013/02/02,18:40,48W
2013/02/02,18:45,10W
2013/02/02,18:50,93W
2013/02/02,18:55,58W
2013/02/02,19:00,88W
2013/02/02,19:05,36W
2013/02/02,19:10,92W
2013/02/02,19:15,35W
2013/02/02,19:20,72W
2013/02/02,19:25,69W
2013/02/02,19:30,6W
2013/02/02,19:35,44W
2013/02/02,19:40,49W
2013/02/02,19:45,72W
2013/02/02,19:50,5W
2013/02/02,19:55,93W
2013/02/02,20:00,29W
2013/02/02,20:05,18W
2013/02/02,20:10,84W
2013/02/02,20:15,1W
2013/02/02,20:20,98W
2013/02/02,20:25,81W
2013/02/02,20:30,29W
2013/02/02,20:35,68W
2013/02/02,20:40,64W
2013/02/02,20:45,44W
2013/02/02,20:50,71W
2013/02/02,20:55,55W
2013/02/02,21:00,9W
2013/02/02,21:05,92W
2013/02/02,21:10,89W
2013/02/02,21:15,59W
2013/02/02,21:20,74W
2013/02/02,21:25,62W
2013/02/02,21:30,90W
2013/02/02,21:35,24W
2013/02/02,21:40,70W
2013/02/02,21:45,46W
2013/02/02,21:50,48W
2013/02/02,21:55,49W
2013/02/02,22:00,38W
2013/02/02,22:05,16W
2013/02/02,22:10,57W
