Time,Data
06/05/2011 13:22,
06/05/2011 13:52,
06/05/2011 14:22,313.035
06/05/2011 14:52,303.0864955
06/05/2011 15:22,302.0168483
06/05/2011 15:52,502.78344
06/05/2011 16:22,333.386099
06/05/2011 16:52,442.4137203
06/05/2011 17:22,303.9684451
06/05/2011 17:52,494.8617166
06/05/2011 18:22,312.2149984
06/05/2011 18:52,467.7668599
06/05/2011 19:22,321.2722546
06/05/2011 19:52,302.2050522
06/05/2011 20:22,840.6269642
06/05/2011 20:52,512.6201532
06/05/2011 21:22,555.8422865
06/05/2011 21:52,303.3062724
06/05/2011 22:22,468.9635968
06/05/2011 22:52,379.5255034
06/05/2011 23:22,320.3107827
06/05/2011 23:52,498.395769
07/05/2011 00:22,1102.925891
07/05/2011 00:52,1064.064084
07/05/2011 01:22,702.0473681
07/05/2011 01:52,1000.661888
07/05/2011 02:22,706.2848915
07/05/2011 02:52,394.3796181
07/05/2011 03:22,435.025131
07/05/2011 03:52,307.6508843
07/05/2011 04:22,519.0990879
07/05/2011 04:52,309.626133
07/05/2011 05:22,387.4930184
07/05/2011 05:52,436.1855212
07/05/2011 06:22,313.4520993
07/05/2011 06:52,514.5427792
07/05/2011 07:22,310.5206906
07/05/2011 07:52,388.5129683
07/05/2011 08:22,434.4074749
07/05/2011 08:52,310.4824099
07/05/2011 09:22,508.6313863
07/05/2011 09:52,309.7830776
07/05/2011 10:22,350.9241459
07/05/2011 10:52,469.2452228
07/05/2011 11:22,305.1842009
07/05/2011 11:52,411.5558367
07/05/2011 12:22,317.2485275
07/05/2011 12:52,864.5875797
07/05/2011 13:22,262.336144
07/05/2011 13:52,272.553669
07/05/2011 14:22,538.747066
07/05/2011 14:52,788.4029281
07/05/2011 15:22,3416.417058
07/05/2011 15:52,4726.930693
07/05/2011 16:22,56.8206278
07/05/2011 16:52,163.5800866
07/05/2011 17:22,64.3
07/05/2011 17:52,145.9760349
07/05/2011 18:22,73.26503341
07/05/2011 18:52,56.07174888
07/05/2011 19:22,166.2132035
07/05/2011 19:52,180.5733333
07/05/2011 20:22,200.855914
07/05/2011 20:52,228.4526316
07/05/2011 21:22,163.1160338
07/05/2011 21:52,231.9010526
07/05/2011 22:22,128.1221053
07/05/2011 22:52,186.1113445
07/05/2011 23:22,170.1410526
07/05/2011 23:52,127.9862869
08/05/2011 00:22,228.8526316
08/05/2011 00:52,153.9978992
08/05/2011 01:22,242.2168421
08/05/2011 01:52,452.1242105
08/05/2011 02:22,354.8227848
08/05/2011 02:52,137.6568421
08/05/2011 03:22,137.0610526
08/05/2011 03:52,249.5305263
08/05/2011 04:22,138.1536842
08/05/2011 04:52,198.9115789
08/05/2011 05:22,178.4357895
08/05/2011 05:52,138.9915789
08/05/2011 06:22,239.7058824
08/05/2011 06:52,139.128692
08/05/2011 07:22,201.5726316
08/05/2011 07:52,169.0210526
08/05/2011 08:22,138.4894515
08/05/2011 08:52,238.3915789
08/05/2011 09:22,139.1831579
08/05/2011 09:52,225.7172996
08/05/2011 10:22,138.5747368
08/05/2011 10:52,85.21710526
08/05/2011 11:22,581.1361702
08/05/2011 11:52,433.1368421
08/05/2011 12:22,502.8663158
08/05/2011 12:52,486.5690021
08/05/2011 13:22,516.7978947
08/05/2011 13:52,503.4621053
08/05/2011 14:22,566.2715517
08/05/2011 14:52,270.4128151
08/05/2011 15:22,400.7742616
08/05/2011 15:52,2294.561028
08/05/2011 16:22,1422.330128
08/05/2011 16:52,461.9025424
08/05/2011 17:22,57.98152425
08/05/2011 17:52,126.6717724
08/05/2011 18:22,106.6061947
08/05/2011 18:52,58.09865471
08/05/2011 19:22,171.1982759
08/05/2011 19:52,63.69282511
08/05/2011 20:22,388.3771368
08/05/2011 20:52,63.94183445
08/05/2011 21:22,154.0956522
08/05/2011 21:52,73.92650334
08/05/2011 22:22,599.1252796
08/05/2011 22:52,249.5521277
08/05/2011 23:22,283.5252101
08/05/2011 23:52,861.4829424
09/05/2011 00:22,2606.299786
09/05/2011 00:52,2640.272826
09/05/2011 01:22,614.4946581
09/05/2011 01:52,766.6721133
09/05/2011 02:22,380.1705263
09/05/2011 02:52,256.6652632
09/05/2011 03:22,162.9852632
09/05/2011 03:52,245.1313025
09/05/2011 04:22,163.2610526
09/05/2011 04:52,98.61894737
09/05/2011 05:22,193.8021053
09/05/2011 05:52,130.6378947
09/05/2011 06:22,148.6063158
09/05/2011 06:52,155.350211
09/05/2011 07:22,98.96638655
09/05/2011 07:52,127.4284211
09/05/2011 08:22,193.4631579
09/05/2011 08:52,98.22105263
09/05/2011 09:22,338.3824153
09/05/2011 09:52,377.1932059
09/05/2011 10:22,418.3231579
09/05/2011 10:52,375.3452632
09/05/2011 11:22,561.1970021
09/05/2011 11:52,425.4683544
09/05/2011 12:22,340.5997877
09/05/2011 12:52,101.8681319
09/05/2011 13:22,178.9827586
09/05/2011 13:52,57.04269663
09/05/2011 14:22,161.9762419
09/05/2011 14:52,56.76233184
09/05/2011 15:22,57.24887892
09/05/2011 15:52,173.2823276
09/05/2011 16:22,57.56278027
09/05/2011 16:52,136.3501094
09/05/2011 17:22,82.46
09/05/2011 17:52,56.91011236
09/05/2011 18:22,170.1339093
09/05/2011 18:52,57.01457399
09/05/2011 19:22,142.7576419
09/05/2011 19:52,76.44888889
09/05/2011 20:22,67.72991071
09/05/2011 20:52,155.9609544
09/05/2011 21:22,61.45045045
09/05/2011 21:52,112.3340708
09/05/2011 22:22,428.3926316
09/05/2011 22:52,403.5115789
09/05/2011 23:22,715.7730193
09/05/2011 23:52,499.1814346
10/05/2011 00:22,342.0625
10/05/2011 00:52,1528.7949
10/05/2011 01:22,716.7758621
10/05/2011 01:52,898.0529801
10/05/2011 02:22,340.2715789
10/05/2011 02:52,198.0821053
10/05/2011 03:22,238.3473684
10/05/2011 03:52,140.9578947
10/05/2011 04:22,274.3631579
10/05/2011 04:52,100.3705263
10/05/2011 05:22,163.4263158
10/05/2011 05:52,169.3894737
10/05/2011 06:22,101.4252632
10/05/2011 06:52,194.2063158
10/05/2011 07:22,140.9177215
10/05/2011 07:52,100.4442105
10/05/2011 08:22,211.7794118
10/05/2011 08:52,121.4252632
10/05/2011 09:22,117.2911392
10/05/2011 09:52,462.3175105
10/05/2011 10:22,367.6044304
10/05/2011 10:52,651.8492569
10/05/2011 11:22,719.7362869
10/05/2011 11:52,89.36504425
10/05/2011 12:22,57.01342282
10/05/2011 12:52,165.3095238
10/05/2011 13:22,188.8433476
10/05/2011 13:52,333.8966245
10/05/2011 14:22,152.4313725
10/05/2011 14:52,107.2285714
10/05/2011 15:22,56.83183857
10/05/2011 15:52,115.021978
10/05/2011 16:22,140.5185185
10/05/2011 16:52,56.13004484
10/05/2011 17:22,75.08463252
10/05/2011 17:52,176.4752688
10/05/2011 18:22,57.10514541
10/05/2011 18:52,56.93497758
10/05/2011 19:22,192.5149573
10/05/2011 19:52,56.86547085
10/05/2011 20:22,56.98878924
10/05/2011 20:52,177.2456897
10/05/2011 21:22,75.62138085
10/05/2011 21:52,56.82696629
10/05/2011 22:22,140.1356674
10/05/2011 22:52,116.2302632
10/05/2011 23:22,56.20852018
10/05/2011 23:52,96.35920177
11/05/2011 00:22,224.4589474
11/05/2011 00:52,127.5294118
11/05/2011 01:22,95.74683544
11/05/2011 01:52,232.8718487
11/05/2011 02:22,96.93052632
11/05/2011 02:52,96.10421053
11/05/2011 03:22,230.4231579
11/05/2011 03:52,96.66666667
11/05/2011 04:22,97.4
11/05/2011 04:52,191.5473684
11/05/2011 05:22,136.2805907
11/05/2011 05:52,97.91157895
11/05/2011 06:22,150.0505263
11/05/2011 06:52,321.6930894
11/05/2011 07:22,231.8662638
11/05/2011 07:52,271.7988184
11/05/2011 08:22,443.6686518
11/05/2011 08:52,228.9175956
11/05/2011 09:22,228.9043731
11/05/2011 09:52,487.0272649
11/05/2011 10:22,1655.681016
11/05/2011 10:52,615.6468418
11/05/2011 11:22,741.9899822
11/05/2011 11:52,928.7697079
11/05/2011 12:22,261.3066763
11/05/2011 12:52,283.4315874
11/05/2011 13:22,173.4411617
11/05/2011 13:52,582.4206772
11/05/2011 14:22,414.3287159
11/05/2011 14:52,486.048886
11/05/2011 15:22,172.7975574
11/05/2011 15:52,202.4914789
11/05/2011 16:22,366.7015512
11/05/2011 16:52,171.6044944
11/05/2011 17:22,371.6109962
11/05/2011 17:52,171.8102746
11/05/2011 18:22,273.6828581
11/05/2011 18:52,267.9559101
11/05/2011 19:22,173.1395485
11/05/2011 19:52,372.7202694
11/05/2011 20:22,172.831674
11/05/2011 20:52,314.6355342
11/05/2011 21:22,225.3353664
11/05/2011 21:52,171.896207
11/05/2011 22:22,370.2412199
11/05/2011 22:52,172.0378497
11/05/2011 23:22,342.0593675
11/05/2011 23:52,911.7424259
12/05/2011 00:22,610.7456453
12/05/2011 00:52,636.901407
12/05/2011 01:22,344.062095
12/05/2011 01:52,429.0263491
12/05/2011 02:22,226.4613953
12/05/2011 02:52,394.0645313
12/05/2011 03:22,259.4530561
12/05/2011 03:52,228.2650994
12/05/2011 04:22,430.6155246
12/05/2011 04:52,228.4608026
12/05/2011 05:22,379.8481082
12/05/2011 05:52,279.7919606
12/05/2011 06:22,229.4914111
12/05/2011 06:52,430.0610795
12/05/2011 07:22,229.0680159
12/05/2011 07:52,373.0622681
12/05/2011 08:22,282.4908216
12/05/2011 08:52,228.8394533
12/05/2011 09:22,424.7289181
12/05/2011 09:52,228.5718596
12/05/2011 10:22,691.9271423
12/05/2011 10:52,1317.19373
12/05/2011 11:22,945.2842423
12/05/2011 11:52,387.7358314
12/05/2011 12:22,153.2096517
12/05/2011 12:52,288.1995423
12/05/2011 13:22,210.1000776
12/05/2011 13:52,153.2824558
12/05/2011 14:22,339.7068147
12/05/2011 14:52,153.2902763
12/05/2011 15:22,345.5782272
12/05/2011 15:52,153.3453293
12/05/2011 16:22,188.4130679
12/05/2011 16:52,307.6839249
12/05/2011 17:22,152.7442319
12/05/2011 17:52,348.997349
12/05/2011 18:22,153.0045437
12/05/2011 18:52,249.5471153
12/05/2011 19:22,251.2723043
12/05/2011 19:52,154.0440689
12/05/2011 20:22,345.8079951
12/05/2011 20:52,154.7782991
12/05/2011 21:22,300.2476866
12/05/2011 21:52,
12/05/2011 22:22,
12/05/2011 22:52,
12/05/2011 23:22,
12/05/2011 23:52,413.6340676
13/05/2011 00:22,153.0023136
13/05/2011 00:52,224.6886782
13/05/2011 01:22,323.8246819
13/05/2011 01:52,520.7936705
13/05/2011 02:22,925.033411
13/05/2011 02:52,227.4919389
13/05/2011 03:22,360.6559332
13/05/2011 03:52,290.6355599
13/05/2011 04:22,228.5929247
13/05/2011 04:52,422.0320219
13/05/2011 05:22,230.0807912
13/05/2011 05:52,416.2005588
13/05/2011 06:22,231.955464
13/05/2011 06:52,272.9920991
13/05/2011 07:22,373.954076
13/05/2011 07:52,229.6726833
13/05/2011 08:22,686.5695769
13/05/2011 08:52,428.6793479
13/05/2011 09:22,242.5010526
13/05/2011 09:52,96.86134454
13/05/2011 10:22,127.2217484
13/05/2011 10:52,726.794926
13/05/2011 11:22,601.7224576
13/05/2011 11:52,168.4028078
13/05/2011 12:22,70.49776786
13/05/2011 12:52,56.98430493
13/05/2011 13:22,177.9430108
13/05/2011 13:52,56.85874439
13/05/2011 14:22,61.77181208
13/05/2011 14:52,177.8454936
13/05/2011 15:22,56.95964126
13/05/2011 15:52,96.95343681
13/05/2011 16:22,143.4630435
13/05/2011 16:52,57.41255605
13/05/2011 17:22,95.71681416
13/05/2011 17:52,149.6717391
13/05/2011 18:22,57.15883669
13/05/2011 18:52,91.09333333
13/05/2011 19:22,156.8963283
13/05/2011 19:52,57.39149888
13/05/2011 20:22,95.88913525
13/05/2011 20:52,151.9199134
13/05/2011 21:22,57.18609865
13/05/2011 21:52,85.37193764
13/05/2011 22:22,234.9778947
13/05/2011 22:52,299.8505263
13/05/2011 23:22,215.9284211
13/05/2011 23:52,314.5263158
14/05/2011 00:22,199.9578947
14/05/2011 00:52,207.1915789
14/05/2011 01:22,319.1831579
14/05/2011 01:52,833.3373362
14/05/2011 02:22,1266.909766
14/05/2011 02:52,2301.640086
14/05/2011 03:22,897.5599572
14/05/2011 03:52,188.5527426
14/05/2011 04:22,141.3621053
14/05/2011 04:52,98.33894737
14/05/2011 05:22,175.8231579
14/05/2011 05:52,146.8673684
14/05/2011 06:22,97.77684211
14/05/2011 06:52,158.5390295
14/05/2011 07:22,162.5936842
14/05/2011 07:52,98.13970588
14/05/2011 08:22,139.4610526
14/05/2011 08:52,179.9452632
14/05/2011 09:22,98.15157895
14/05/2011 09:52,140.9094737
14/05/2011 10:22,176.5684211
14/05/2011 10:52,92.21398305
14/05/2011 11:22,583.849359
14/05/2011 11:52,325.0189873
14/05/2011 12:22,638.2611465
14/05/2011 12:52,2096.349241
14/05/2011 13:22,1986.606593
14/05/2011 13:52,988.6884368
14/05/2011 14:22,343.8433476
14/05/2011 14:52,198.1027837
14/05/2011 15:22,57.00896861
14/05/2011 15:52,67.16143498
14/05/2011 16:22,464.230444
14/05/2011 16:52,184.1852632
14/05/2011 17:22,200.0295359
14/05/2011 17:52,78.65924276
14/05/2011 18:22,118.5837004
14/05/2011 18:52,114.9451754
14/05/2011 19:22,57.34977578
14/05/2011 19:52,274.6698514
14/05/2011 20:22,167.5882353
14/05/2011 20:52,165.7684211
14/05/2011 21:22,165.1705263
14/05/2011 21:52,320.6242105
14/05/2011 22:22,447.2076271
14/05/2011 22:52,685.2690678
14/05/2011 23:22,395.649789
14/05/2011 23:52,850.4046563
15/05/2011 00:22,2970.35
15/05/2011 00:52,2994.264957
15/05/2011 01:22,985.5899358
15/05/2011 01:52,498.9159483
15/05/2011 02:22,189.1536842
15/05/2011 02:52,274.6947368
15/05/2011 03:22,201.1473684
15/05/2011 03:52,351.7463158
15/05/2011 04:22,98.65894737
15/05/2011 04:52,241.657563
15/05/2011 05:22,99.13263158
15/05/2011 05:52,126.28
15/05/2011 06:22,192.5759494
15/05/2011 06:52,99.26155462
15/05/2011 07:22,98.97052632
15/05/2011 07:52,190.5421941
15/05/2011 08:22,142.6042105
15/05/2011 08:52,171.7284211
15/05/2011 09:22,123.6757895
15/05/2011 09:52,98.94526316
15/05/2011 10:22,180.3873684
15/05/2011 10:52,759.0724947
15/05/2011 11:22,226.5798319
15/05/2011 11:52,212.5473684
15/05/2011 12:22,263.2589474
15/05/2011 12:52,3113.337259
15/05/2011 13:22,685.4598309
15/05/2011 13:52,222.4168421
15/05/2011 14:22,179.1431579
15/05/2011 14:52,179.5705263
15/05/2011 15:22,311.8747368
15/05/2011 15:52,177.7932489
15/05/2011 16:22,438.5930233
15/05/2011 16:52,247.1554622
15/05/2011 17:22,346.9198312
15/05/2011 17:52,254.6821053
15/05/2011 18:22,157.7684211
15/05/2011 18:52,272.8610526
15/05/2011 19:22,148.9936842
15/05/2011 19:52,286.9495798
15/05/2011 20:22,122.1413502
15/05/2011 20:52,122.3273684
15/05/2011 21:22,140.0714286
15/05/2011 21:52,266.48
15/05/2011 22:22,520.6223629
15/05/2011 22:52,1474.761653
15/05/2011 23:22,576.0813953
15/05/2011 23:52,410.163482
16/05/2011 00:22,300.3571429
16/05/2011 00:52,149.6842105
16/05/2011 01:22,147.4526316
16/05/2011 01:52,421.3136842
16/05/2011 02:22,1042.080574
16/05/2011 02:52,645.9342672
16/05/2011 03:22,726.2225806
16/05/2011 03:52,821.6732026
16/05/2011 04:22,342.2563291
16/05/2011 04:52,235.0484211
16/05/2011 05:22,164.8326316
16/05/2011 05:52,184.4463158
16/05/2011 06:22,153.0084034
16/05/2011 06:52,113.871308
16/05/2011 07:22,115.0966387
16/05/2011 07:52,181.1263158
16/05/2011 08:22,205.7457983
16/05/2011 08:52,146.0949367
16/05/2011 09:22,179.0042105
16/05/2011 09:52,111.1610526
16/05/2011 10:22,110.7
16/05/2011 10:52,871.6954644
16/05/2011 11:22,603.2478632
16/05/2011 11:52,609.8792373
16/05/2011 12:22,372.5611814
16/05/2011 12:52,310.5136842
16/05/2011 13:22,228.5231579
16/05/2011 13:52,362.4322034
16/05/2011 14:22,1227.926004
16/05/2011 14:52,576.84
16/05/2011 15:22,175.3768421
16/05/2011 15:52,298.08
16/05/2011 16:22,200.9578059
16/05/2011 16:52,192.4219409
16/05/2011 17:22,172.6890756
16/05/2011 17:52,293.5263158
16/05/2011 18:22,150.12
16/05/2011 18:52,136.3172269
16/05/2011 19:22,146.6105263
16/05/2011 19:52,273.8357895
16/05/2011 20:22,132.1631579
16/05/2011 20:52,155.6442105
16/05/2011 21:22,951.0571121
16/05/2011 21:52,892.4360087
16/05/2011 22:22,1099.82321
16/05/2011 22:52,587.8426724
16/05/2011 23:22,1975.654334
16/05/2011 23:52,1067.95629
17/05/2011 00:22,364.3449367
17/05/2011 00:52,145.0378947
17/05/2011 01:22,224.5221053
17/05/2011 01:52,187.2621053
17/05/2011 02:22,363.0995763
17/05/2011 02:52,178.3357895
17/05/2011 03:22,98.17052632
17/05/2011 03:52,176.6031579
17/05/2011 04:22,115.7157895
17/05/2011 04:52,161.9494737
17/05/2011 05:22,168.9831579
17/05/2011 05:52,98.13684211
17/05/2011 06:22,166.9242105
17/05/2011 06:52,114.8610526
17/05/2011 07:22,150.5726316
17/05/2011 07:52,168.3168421
17/05/2011 08:22,101.5410526
17/05/2011 08:52,165.2715789
17/05/2011 09:22,98.40631579
17/05/2011 09:52,165.5010526
17/05/2011 10:22,121.0642105
17/05/2011 10:52,849.2939914
17/05/2011 11:22,868.3468951
17/05/2011 11:52,226.3312236
17/05/2011 12:22,231.0768421
17/05/2011 12:52,161.5452632
17/05/2011 13:22,225.5368421
17/05/2011 13:52,160.7953586
17/05/2011 14:22,225.1389474
17/05/2011 14:52,211.0535714
17/05/2011 15:22,230.52
17/05/2011 15:52,230.4378947
17/05/2011 16:22,160.6357895
17/05/2011 16:52,226.8757895
17/05/2011 17:22,194.4115789
17/05/2011 17:52,218.4168421
17/05/2011 18:22,468.4347368
17/05/2011 18:52,296.8773784
17/05/2011 19:22,229.1894737
17/05/2011 19:52,163.3860759
17/05/2011 20:22,237.2505263
17/05/2011 20:52,174.8610526
17/05/2011 21:22,271.3263158
17/05/2011 21:52,271.0652632
17/05/2011 22:22,343.6772152
17/05/2011 22:52,366.5305907
17/05/2011 23:22,330.7584388
17/05/2011 23:52,1501.450422
18/05/2011 00:22,694.667019
18/05/2011 00:52,447.8178947
18/05/2011 01:22,468.0806794
18/05/2011 01:52,346.2031579
18/05/2011 02:22,370.7178947
18/05/2011 02:52,368.3621053
18/05/2011 03:22,179.8126316
18/05/2011 03:52,252.0336842
18/05/2011 04:22,186.7284211
18/05/2011 04:52,266.5526316
18/05/2011 05:22,205.8084211
18/05/2011 05:52,284.4715789
18/05/2011 06:22,205.8736842
18/05/2011 06:52,526.6571125
18/05/2011 07:22,520.2809829
18/05/2011 07:52,802.2190889
18/05/2011 08:22,433.3452632
18/05/2011 08:52,145.1455696
18/05/2011 09:22,130.7242105
18/05/2011 09:52,105.1115789
18/05/2011 10:22,730.3159574
18/05/2011 10:52,465.161987
18/05/2011 11:22,583.4209402
18/05/2011 11:52,290.6835443
18/05/2011 12:22,85.60840708
18/05/2011 12:52,102.8318584
18/05/2011 13:22,90.99556541
18/05/2011 13:52,129.0678337
18/05/2011 14:22,55.80269058
18/05/2011 14:52,119.6153846
18/05/2011 15:22,73.13363029
18/05/2011 15:52,236.4891775
18/05/2011 16:22,55.71460674
18/05/2011 16:52,138.4485777
18/05/2011 17:22,58
18/05/2011 17:52,134.7155361
18/05/2011 18:22,57.29082774
18/05/2011 18:52,132.6980306
18/05/2011 19:22,55.65246637
18/05/2011 19:52,135.7227074
18/05/2011 20:22,55.62837838
18/05/2011 20:52,132.8377193
18/05/2011 21:22,55.53587444
18/05/2011 21:52,213.8991416
18/05/2011 22:22,191.8524946
18/05/2011 22:52,134.0545852
18/05/2011 23:22,85.68211921
18/05/2011 23:52,317.7552743
19/05/2011 00:22,472.1205074
19/05/2011 00:52,258.2357895
19/05/2011 01:22,227.5073684
19/05/2011 01:52,311.6905263
19/05/2011 02:22,419.7838983
19/05/2011 02:52,188.4578947
19/05/2011 03:22,201.1726316
19/05/2011 03:52,141.9178947
19/05/2011 04:22,188.8147368
19/05/2011 04:52,201.5684211
19/05/2011 05:22,128.1221053
19/05/2011 05:52,201.7452632
19/05/2011 06:22,128.5263158
19/05/2011 06:52,200.7705263
19/05/2011 07:22,170.6947368
19/05/2011 07:52,158.5389474
19/05/2011 08:22,199.9410526
19/05/2011 08:52,128.1789474
19/05/2011 09:22,199.3936842
19/05/2011 09:52,135.2589474
19/05/2011 10:22,197.1642105
19/05/2011 10:52,127.1368421
19/05/2011 11:22,545.6199575
19/05/2011 11:52,177.1936842
19/05/2011 12:22,458.2076271
19/05/2011 12:52,245.9094737
19/05/2011 13:22,293.5852632
19/05/2011 13:52,223.3557895
19/05/2011 14:22,254.5010526
19/05/2011 14:52,172.1515789
19/05/2011 15:22,460.1645299
19/05/2011 15:52,55.83632287
19/05/2011 16:22,133.1703057
19/05/2011 16:52,72.31026786
19/05/2011 17:22,117.4265351
19/05/2011 17:52,113.8655098
19/05/2011 18:22,88.31157895
19/05/2011 18:52,187.4684874
19/05/2011 19:22,132.1431579
19/05/2011 19:52,451.7431579
19/05/2011 20:22,303.8884211
19/05/2011 20:52,313.5052632
19/05/2011 21:22,179.9642105
19/05/2011 21:52,269.1281513
19/05/2011 22:22,382.1705263
19/05/2011 22:52,344.6652632
19/05/2011 23:22,242.4105263
19/05/2011 23:52,245.1476793
20/05/2011 00:22,249.3515789
20/05/2011 00:52,237.8676471
20/05/2011 01:22,228.3044397
20/05/2011 01:52,204.4021053
20/05/2011 02:22,208.0631579
20/05/2011 02:52,204.6793249
20/05/2011 03:22,213.3707983
20/05/2011 03:52,196.7151899
20/05/2011 04:22,222.0420168
20/05/2011 04:52,137.0801688
20/05/2011 05:22,167.2336842
20/05/2011 05:52,115.512605
20/05/2011 06:22,172.8715789
20/05/2011 06:52,105.7494737
20/05/2011 07:22,179.3389474
20/05/2011 07:52,97.76210526
20/05/2011 08:22,178.8248945
20/05/2011 08:52,97.54736842
20/05/2011 09:22,177.6484211
20/05/2011 09:52,96.97052632
20/05/2011 10:22,190.1389474
20/05/2011 10:52,130.0575693
20/05/2011 11:22,633.4102564
20/05/2011 11:52,232.7810526
20/05/2011 12:22,600.6815287
20/05/2011 12:52,122.2147368
20/05/2011 13:22,207.2857143
20/05/2011 13:52,119.4442105
20/05/2011 14:22,320.6863158
20/05/2011 14:52,311.978903
20/05/2011 15:22,695.9081197
20/05/2011 15:52,2137.911957
20/05/2011 16:22,388.5515789
20/05/2011 16:52,300.6568421
20/05/2011 17:22,395.8547368
20/05/2011 17:52,301.4578947
20/05/2011 18:22,386.4505263
20/05/2011 18:52,301.1244726
20/05/2011 19:22,337.1621053
20/05/2011 19:52,192.6631579
20/05/2011 20:22,203.6084211
20/05/2011 20:52,119.8273684
20/05/2011 21:22,164.0042105
20/05/2011 21:52,192.7452632
20/05/2011 22:22,173.1842105
20/05/2011 22:52,345.447479
20/05/2011 23:22,193.3115789
20/05/2011 23:52,389.1666667
21/05/2011 00:22,719.037961
21/05/2011 00:52,787.4123377
21/05/2011 01:22,185.6715789
21/05/2011 01:52,198.25
21/05/2011 02:22,286.0420168
21/05/2011 02:52,202.3157895
21/05/2011 03:22,322.5663158
21/05/2011 03:52,228.4084211
21/05/2011 04:22,359.8463158
21/05/2011 04:52,180.4113924
21/05/2011 05:22,147.3294737
21/05/2011 05:52,149.3508403
21/05/2011 06:22,95.4778481
21/05/2011 06:52,194.0168067
21/05/2011 07:22,95.5
21/05/2011 07:52,191.8210526
21/05/2011 08:22,95.70947368
21/05/2011 08:52,185.3515789
21/05/2011 09:22,308.5768421
21/05/2011 09:52,284.4084211
21/05/2011 10:22,118.3628692
21/05/2011 10:52,309.893617
21/05/2011 11:22,624.038055
21/05/2011 11:52,193.0738397
21/05/2011 12:22,335.5611814
21/05/2011 12:52,230.8968421
21/05/2011 13:22,255.9557895
21/05/2011 13:52,193.9263158
21/05/2011 14:22,203.8947368
21/05/2011 14:52,351.7915789
21/05/2011 15:22,344.1031579
21/05/2011 15:52,332.7004219
21/05/2011 16:22,269.1932773
21/05/2011 16:52,224.2589474
21/05/2011 17:22,161.4788136
21/05/2011 17:52,235.4294737
21/05/2011 18:22,91.69181034
21/05/2011 18:52,163.8354978
21/05/2011 19:22,94.24276169
21/05/2011 19:52,180.5991379
21/05/2011 20:22,57.98654709
21/05/2011 20:52,171.5969828
21/05/2011 21:22,64.34675615
21/05/2011 21:52,251.2989474
21/05/2011 22:22,236.2794118
21/05/2011 22:52,261.6084211
21/05/2011 23:22,336.56
21/05/2011 23:52,388.3206751
22/05/2011 00:22,220.7810526
22/05/2011 00:52,254.8242105
22/05/2011 01:22,231.4831579
22/05/2011 01:52,231.5263158
22/05/2011 02:22,282.4147368
22/05/2011 02:52,273.4884211
22/05/2011 03:22,214.4631579
22/05/2011 03:52,280.4029536
22/05/2011 04:22,212.8042105
22/05/2011 04:52,105.1873638
22/05/2011 05:22,168.3284211
22/05/2011 05:52,168.7305263
22/05/2011 06:22,130.56
22/05/2011 06:52,138.1221053
22/05/2011 07:22,162.88
22/05/2011 07:52,146.3526316
22/05/2011 08:22,114.7284211
22/05/2011 08:52,161.5843882
22/05/2011 09:22,160.8968421
22/05/2011 09:52,225.1910828
22/05/2011 10:22,832.3526201
22/05/2011 10:52,250.6315789
22/05/2011 11:22,329.3810526
22/05/2011 11:52,1273.994505
22/05/2011 12:22,2055.203463
22/05/2011 12:52,2623.924788
22/05/2011 13:22,257.758547
22/05/2011 13:52,275.1029724
22/05/2011 14:22,364.6652632
22/05/2011 14:52,739.3789809
22/05/2011 15:22,342.7578947
22/05/2011 15:52,286.3813559
22/05/2011 16:22,663.7538126
22/05/2011 16:52,225.6082803
22/05/2011 17:22,165.4084211
22/05/2011 17:52,396.2357895
22/05/2011 18:22,2268.34428
22/05/2011 18:52,2093.611229
22/05/2011 19:22,146.4989474
22/05/2011 19:52,5101.349904
22/05/2011 20:22,6606.200311
22/05/2011 20:52,921.3976934
22/05/2011 21:22,1931.137818
22/05/2011 21:52,7433.876193
22/05/2011 22:22,4754.636444
22/05/2011 22:52,1687.961231
22/05/2011 23:22,775.695064
22/05/2011 23:52,2725.205163
23/05/2011 00:22,1375.950557
23/05/2011 00:52,1722.814207
23/05/2011 01:22,906.1386941
23/05/2011 01:52,558.2341763
23/05/2011 02:22,822.2144305
23/05/2011 02:52,816.2132743
23/05/2011 03:22,816.2363497
23/05/2011 03:52,612.8872099
23/05/2011 04:22,364.8434205
23/05/2011 04:52,232.6158261
23/05/2011 05:22,233.3088047
23/05/2011 05:52,232.8285222
23/05/2011 06:22,233.7083193
23/05/2011 06:52,334.2368404
23/05/2011 07:22,478.9566792
23/05/2011 07:52,233.0446693
23/05/2011 08:22,426.9898906
23/05/2011 08:52,289.553445
23/05/2011 09:22,232.7988412
23/05/2011 09:52,466.369745
23/05/2011 10:22,232.4739854
23/05/2011 10:52,1740.295614
23/05/2011 11:22,1281.755692
23/05/2011 11:52,695.0486523
23/05/2011 12:22,554.3900152
23/05/2011 12:52,557.0045782
23/05/2011 13:22,872.26
23/05/2011 13:52,
23/05/2011 14:22,377.6459635
23/05/2011 14:52,489.3017892
23/05/2011 15:22,481.7287635
23/05/2011 15:52,363.2593216
23/05/2011 16:22,696.8943365
23/05/2011 16:52,304.3611619
23/05/2011 17:22,586.3116717
23/05/2011 17:52,550.7070632
23/05/2011 18:22,425.8278778
23/05/2011 18:52,631.5147567
23/05/2011 19:22,442.2498026
